,Player,final_team,Pos,G,MP,PER,TS%,3PAr,TRB%,USG%,OWS,DWS,Height,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
84,Vlatko Cancar,DEN,SF,0.032663316582914576,0.015882352941176472,0.5363247863247864,0.6623376623376623,0.4,0.33513513513513515,0.46024096385542174,0.15981735159817353,0.01890359168241966,0.5499999999999998,0.34,0.09,0.12,0.28,0.19,0.19,0.19,0.12,0.19,0.22,0.17,0.09,0.23,0.24,0.35,0.34
85,Clint Capela,HOU,C,0.8065326633165829,0.7055882352941177,0.7579059829059829,0.8051948051948051,0.0,0.5472972972972973,0.43518072289156623,0.5197869101978692,0.5330812854442345,0.65,0.32,0.0,0.0,0.46,0.32,0.13,0.23,0.13,0.37,0.38,0.1,0.08,0.42,0.2,0.22,0.43
86,DeMarre Carroll,HOU,SF-PF,0.6557788944723618,0.6894117647058823,0.5544871794871795,0.6883116883116883,0.52,0.2748648648648649,0.4279518072289157,0.27473363774733645,0.32136105860113423,0.4500000000000002,0.33,0.17,0.17,0.16,0.16,0.16,0.21,0.04,0.22,0.19,0.15,0.1,0.08,0.16,0.18,0.37
87,Jevon Carter,PHO,PG,0.24120603015075376,0.38294117647058823,0.504059829059829,0.6623376623376623,0.58,0.1810810810810811,0.36024096385542165,0.17503805175038056,0.18525519848771266,0.1999999999999999,0.28,0.18,0.17,0.09,0.12,0.06,0.08,0.03,0.13,0.12,0.29,0.15,0.15,0.18,0.21,0.27
88,Vince Carter,ATL,SF,0.8190954773869347,0.46441176470588236,0.5273504273504274,0.6883116883116883,0.61,0.21,0.39180722891566266,0.22298325722983262,0.20982986767485823,0.4500000000000002,0.31,0.2,0.19,0.12,0.12,0.09,0.11,0.02,0.18,0.14,0.18,0.1,0.17,0.13,0.22,0.32
89,Wendell Carter,CHI,C,0.21608040201005024,0.7214705882352942,0.6207264957264957,0.7402597402597402,0.09,0.4427027027027027,0.42819277108433734,0.2503805175038052,0.2835538752362949,0.6000000000000002,0.3,0.01,0.02,0.33,0.28,0.17,0.22,0.09,0.31,0.3,0.16,0.08,0.31,0.23,0.3,0.36
90,Michael Carter-Williams,ORL,SG,0.5603015075376885,0.5170588235294117,0.5638888888888889,0.6233766233766234,0.22,0.2524324324324324,0.46963855421686745,0.14535768645357688,0.24196597353497165,0.40000000000000036,0.33,0.04,0.06,0.26,0.26,0.16,0.21,0.04,0.2,0.17,0.44,0.15,0.23,0.3,0.24,0.32
91,Alex Caruso,LAL,PG,0.314070351758794,0.45088235294117646,0.5235042735042735,0.6883116883116883,0.38,0.16243243243243244,0.3510843373493976,0.18417047184170474,0.24763705103969755,0.40000000000000036,0.26,0.1,0.09,0.16,0.16,0.12,0.17,0.02,0.13,0.11,0.35,0.15,0.12,0.24,0.2,0.29
92,Willie Cauley-Stein,DAL,C,0.8743718592964824,0.6114705882352941,0.6557692307692308,0.7402597402597402,0.01,0.3954054054054054,0.423855421686747,0.32191780821917815,0.37240075614366736,0.7500000000000003,0.32,0.0,0.01,0.39,0.32,0.13,0.21,0.08,0.29,0.27,0.2,0.12,0.25,0.17,0.23,0.37
93,Tyson Chandler,HOU,C,0.6005025125628141,0.5538235294117646,0.5867521367521368,0.8441558441558442,0.0,0.524054054054054,0.24939759036144576,0.2884322678843227,0.22684310018903595,0.7500000000000003,0.16,0.0,0.0,0.23,0.16,0.12,0.18,0.11,0.38,0.37,0.1,0.07,0.17,0.2,0.23,0.24
94,Wilson Chandler,BRK,SF,0.5778894472361809,0.7432352941176471,0.5282051282051282,0.7012987012987013,0.46,0.28027027027027024,0.38457831325301206,0.27245053272450537,0.20982986767485823,0.5499999999999998,0.32,0.13,0.13,0.21,0.18,0.08,0.11,0.04,0.22,0.19,0.18,0.07,0.1,0.17,0.19,0.33
95,Joe Chealey,CHO,PG,0.010050251256281407,0.1626470588235294,0.2517094017094017,0.2207792207792208,0.46,0.0,0.3325301204819277,0.14764079147640793,0.01890359168241966,0.3499999999999999,0.24,0.0,0.1,0.06,0.15,0.1,0.1,0.0,0.0,0.0,0.14,0.29,0.0,0.2,0.16,0.09
96,Zylan Cheatham,NOP,SF,0.007537688442211055,0.2964705882352941,0.4358974358974359,0.8701298701298702,0.11,0.25405405405405407,0.25060240963855424,0.15981735159817353,0.01890359168241966,0.40000000000000036,0.17,0.0,0.02,0.26,0.16,0.0,0.0,0.06,0.18,0.17,0.17,0.05,0.12,0.31,0.44,0.21
97,Chris Chiozza,BRK,PG,0.08542713567839195,0.2861764705882353,0.523931623931624,0.5974025974025974,0.53,0.18675675675675676,0.40072289156626506,0.16514459665144599,0.05293005671077505,0.10000000000000023,0.34,0.18,0.18,0.14,0.16,0.02,0.02,0.02,0.16,0.13,0.58,0.14,0.06,0.29,0.2,0.31
98,Marquese Chriss,GSW,PF,0.6407035175879398,0.4917647058823529,0.5683760683760685,0.6883116883116883,0.32,0.37189189189189187,0.46361445783132527,0.18264840182648404,0.2514177693761815,0.6000000000000002,0.34,0.09,0.11,0.28,0.23,0.14,0.22,0.07,0.28,0.25,0.16,0.11,0.31,0.27,0.3,0.37
99,Gary Clark,ORL,PF,0.23115577889447236,0.3035294117647059,0.5051282051282052,0.6753246753246753,0.88,0.2740540540540541,0.26506024096385544,0.18417047184170474,0.11342155009451796,0.4500000000000002,0.24,0.2,0.21,0.05,0.03,0.03,0.03,0.05,0.21,0.18,0.09,0.07,0.29,0.07,0.18,0.23
100,Brandon Clarke,MEM,PF,0.14321608040201006,0.5805882352941177,0.7393162393162392,0.8571428571428572,0.13,0.3783783783783784,0.4506024096385542,0.4185692541856926,0.32136105860113423,0.5499999999999998,0.37,0.05,0.05,0.48,0.32,0.13,0.17,0.07,0.3,0.26,0.17,0.08,0.27,0.16,0.17,0.49
101,Jordan Clarkson,UTA,SG,0.9874371859296482,0.7244117647058824,0.6252136752136752,0.7012987012987013,0.36,0.16891891891891891,0.6093975903614458,0.2549467275494673,0.1058601134215501,0.3499999999999999,0.48,0.17,0.17,0.34,0.31,0.14,0.17,0.03,0.12,0.11,0.25,0.1,0.02,0.24,0.13,0.51
102,Nicolas Claxton,BRK,PF,0.035175879396984924,0.2882352941176471,0.608974358974359,0.7532467532467532,0.15,0.3297297297297297,0.3566265060240964,0.18264840182648404,0.056710775047258986,0.6999999999999998,0.26,0.02,0.04,0.31,0.22,0.11,0.22,0.1,0.2,0.23,0.25,0.02,0.29,0.19,0.16,0.32
103,Chris Clemons,HOU,SG,0.08040201005025126,0.1808823529411765,0.5726495726495726,0.7142857142857143,0.75,0.14594594594594595,0.5686746987951807,0.16742770167427704,0.056710775047258986,0.0,0.49,0.36,0.36,0.16,0.12,0.07,0.07,0.01,0.14,0.1,0.26,0.1,0.17,0.28,0.21,0.51
104,Antonius Cleveland,DAL,SG,0.0678391959798995,0.09911764705882353,0.37500000000000006,0.5194805194805195,0.18,0.19189189189189187,0.3180722891566265,0.15296803652968038,0.028355387523629493,0.40000000000000036,0.2,0.05,0.03,0.11,0.17,0.07,0.13,0.03,0.15,0.13,0.05,0.15,0.38,0.2,0.41,0.18
105,Amir Coffey,LAC,SG,0.04271356783919598,0.1811764705882353,0.4743589743589744,0.6363636363636364,0.35,0.14054054054054055,0.4240963855421687,0.15981735159817353,0.056710775047258986,0.5,0.34,0.1,0.12,0.23,0.22,0.07,0.14,0.02,0.12,0.1,0.26,0.1,0.08,0.18,0.28,0.33
106,John Collins,ATL,PF,0.4396984924623116,0.753235294117647,0.7354700854700855,0.8181818181818181,0.16,0.4554054054054054,0.5067469879518073,0.46803652968036535,0.29678638941398866,0.6000000000000002,0.4,0.07,0.07,0.46,0.33,0.18,0.24,0.1,0.31,0.31,0.16,0.07,0.29,0.24,0.24,0.52
107,Zach Collins,POR,PF,0.3844221105527638,0.4352941176470588,0.5207264957264957,0.6753246753246753,0.34,0.3286486486486487,0.3804819277108433,0.19101978691019791,0.26654064272211725,0.6999999999999998,0.28,0.08,0.09,0.21,0.19,0.09,0.13,0.07,0.24,0.23,0.15,0.05,0.29,0.23,0.28,0.3
108,Mike Conley,UTA,PG,0.635678391959799,0.8629411764705881,0.716025641025641,0.7272727272727273,0.39,0.15405405405405406,0.6048192771084338,0.525875190258752,0.3534971644612477,0.1999999999999999,0.44,0.19,0.17,0.28,0.27,0.25,0.3,0.02,0.12,0.1,0.52,0.12,0.06,0.23,0.13,0.52
109,Pat Connaughton,MIL,SG,0.7085427135678392,0.38411764705882356,0.5177350427350427,0.7012987012987013,0.52,0.25216216216216214,0.3301204819277108,0.24048706240487067,0.27788279773156904,0.40000000000000036,0.26,0.14,0.14,0.16,0.12,0.05,0.06,0.04,0.21,0.18,0.24,0.06,0.15,0.12,0.16,0.28
110,Quinn Cook,LAL,PG,0.4120603015075377,0.36617647058823527,0.5523504273504274,0.7272727272727273,0.43,0.17351351351351352,0.47759036144578315,0.20700152207001526,0.12854442344045366,0.1999999999999999,0.39,0.19,0.17,0.26,0.22,0.04,0.06,0.02,0.15,0.12,0.33,0.06,0.0,0.21,0.18,0.41
111,Tyler Cook,DEN,PF,0.03015075376884422,0.04352941176470589,0.7619658119658119,0.961038961038961,0.0,0.4127027027027027,0.38192771084337346,0.17275494672754949,0.01890359168241966,0.5499999999999998,0.21,0.0,0.0,0.32,0.21,0.24,0.28,0.12,0.21,0.26,0.07,0.14,0.0,0.19,0.21,0.39
112,Robert Covington,HOU,PF-C,0.7989949748743719,0.8338235294117647,0.5743589743589744,0.7142857142857143,0.64,0.287027027027027,0.44144578313253013,0.2001522070015221,0.5274102079395085,0.5,0.34,0.22,0.22,0.14,0.12,0.12,0.14,0.03,0.25,0.2,0.13,0.17,0.25,0.22,0.23,0.37
113,Allen Crabbe,MIN,SG,0.7889447236180904,0.7002941176470588,0.5213675213675214,0.7272727272727273,0.55,0.17243243243243242,0.39036144578313253,0.3089802130898022,0.21550094517958415,0.40000000000000036,0.32,0.19,0.18,0.15,0.14,0.09,0.11,0.01,0.16,0.12,0.13,0.07,0.08,0.12,0.19,0.35
114,Torrey Craig,DEN,SF,0.4296482412060301,0.4694117647058823,0.514957264957265,0.7142857142857143,0.5,0.27216216216216216,0.2975903614457831,0.24277016742770172,0.23440453686200377,0.5,0.24,0.11,0.12,0.16,0.12,0.06,0.08,0.06,0.18,0.18,0.12,0.07,0.25,0.11,0.27,0.26
115,Jamal Crawford,BRK,SG,0.7663316582914573,0.6091176470588235,0.5658119658119658,0.6753246753246753,0.4,0.09648648648648649,0.5578313253012048,0.22526636225266364,0.17769376181474478,0.40000000000000036,0.42,0.16,0.17,0.26,0.25,0.17,0.19,0.01,0.08,0.06,0.33,0.08,0.06,0.24,0.12,0.44
116,Jae Crowder,MIA,SF,0.9271356783919598,0.7779411764705884,0.5726495726495726,0.7272727272727273,0.57,0.2491891891891892,0.42240963855421687,0.31963470319634707,0.43856332703213613,0.4500000000000002,0.33,0.19,0.19,0.17,0.14,0.14,0.17,0.03,0.22,0.17,0.17,0.12,0.1,0.16,0.18,0.37
117,Jarrett Culver,MIN,SG,0.15577889447236182,0.6244117647058822,0.4978632478632478,0.6103896103896104,0.39,0.2,0.4626506024096385,0.06849315068493152,0.22684310018903595,0.4500000000000002,0.38,0.12,0.15,0.24,0.23,0.08,0.16,0.05,0.15,0.14,0.21,0.12,0.19,0.22,0.19,0.35
118,Seth Curry,DAL,SG,0.6306532663316583,0.5861764705882353,0.5918803418803419,0.7922077922077921,0.51,0.12999999999999998,0.43373493975903615,0.3378995433789954,0.20226843100189038,0.2500000000000003,0.34,0.23,0.18,0.19,0.17,0.09,0.11,0.01,0.11,0.09,0.23,0.09,0.04,0.18,0.15,0.41
119,Stephen Curry,GSW,PG,0.7085427135678392,0.9023529411764706,0.8711538461538462,0.8441558441558442,0.57,0.22405405405405404,0.7493975903614458,0.8706240487062405,0.6219281663516069,0.3000000000000001,0.56,0.4,0.32,0.31,0.24,0.26,0.29,0.02,0.19,0.15,0.53,0.15,0.04,0.36,0.15,0.74
120,Troy Daniels,DEN,SG,0.7185929648241206,0.39,0.5170940170940171,0.7272727272727273,0.73,0.13702702702702704,0.4493975903614458,0.2092846270928463,0.07939508506616258,0.3499999999999999,0.38,0.3,0.28,0.1,0.1,0.06,0.08,0.01,0.11,0.09,0.11,0.06,0.04,0.16,0.18,0.4
121,Anthony Davis,LAL,PF,0.8241206030150754,0.956764705882353,0.8869658119658119,0.7662337662337662,0.12,0.4502702702702703,0.7301204819277108,0.6560121765601218,0.8052930056710774,0.65,0.54,0.06,0.07,0.57,0.48,0.37,0.46,0.07,0.36,0.31,0.21,0.12,0.5,0.24,0.15,0.69
122,Ed Davis,UTA,C,0.7864321608040201,0.4547058823529411,0.6275641025641026,0.7792207792207791,0.0,0.567027027027027,0.2927710843373494,0.37062404870624055,0.3988657844990548,0.6000000000000002,0.2,0.0,0.0,0.26,0.2,0.12,0.2,0.13,0.39,0.39,0.11,0.08,0.25,0.18,0.32,0.27
123,Terence Davis,TOR,SG,0.17839195979899497,0.4152941176470588,0.5876068376068376,0.7662337662337662,0.56,0.2783783783783784,0.4578313253012048,0.2511415525114155,0.3780718336483932,0.3499999999999999,0.36,0.22,0.2,0.2,0.16,0.08,0.09,0.04,0.23,0.2,0.27,0.09,0.08,0.27,0.22,0.41
124,Dewayne Dedmon,ATL,C,0.7613065326633166,0.498235294117647,0.6166666666666667,0.7662337662337662,0.21,0.4910810810810811,0.3759036144578313,0.27549467275494677,0.3667296786389414,0.7500000000000003,0.29,0.07,0.08,0.28,0.2,0.1,0.13,0.08,0.38,0.33,0.13,0.09,0.35,0.22,0.3,0.34
125,Matthew Dellavedova,CLE,PG,0.7386934673366834,0.5394117647058825,0.5002136752136752,0.6493506493506493,0.48,0.13189189189189188,0.36987951807228914,0.21765601217656017,0.14744801512287334,0.3000000000000001,0.26,0.12,0.12,0.13,0.14,0.08,0.08,0.01,0.11,0.09,0.56,0.08,0.0,0.27,0.21,0.26
126,DeMar DeRozan,SAS,SF,0.9447236180904522,0.9464705882352941,0.7523504273504275,0.7272727272727273,0.09,0.2154054054054054,0.7137349397590361,0.6248097412480975,0.45935727788279773,0.4500000000000002,0.51,0.04,0.05,0.51,0.46,0.35,0.42,0.02,0.18,0.14,0.41,0.09,0.06,0.28,0.14,0.61
127,Cheick Diallo,PHO,C,0.44974874371859297,0.2735294117647059,0.6566239316239316,0.8311688311688311,0.01,0.49513513513513513,0.4118072289156626,0.23896499238964997,0.17391304347826086,0.5499999999999998,0.31,0.0,0.0,0.41,0.31,0.13,0.18,0.08,0.4,0.35,0.1,0.08,0.25,0.2,0.28,0.4
128,Hamidou Diallo,OKC,SF,0.24120603015075376,0.3526470588235294,0.5004273504273505,0.6363636363636364,0.17,0.2670270270270271,0.42048192771084336,0.13850837138508373,0.18714555765595464,0.40000000000000036,0.33,0.04,0.06,0.29,0.27,0.11,0.18,0.06,0.2,0.18,0.1,0.12,0.1,0.22,0.28,0.32
129,Gorgui Dieng,MEM,C,0.957286432160804,0.5629411764705883,0.6386752136752137,0.7402597402597402,0.15,0.4210810810810811,0.40433734939759036,0.3249619482496195,0.3516068052930057,0.65,0.28,0.04,0.04,0.29,0.24,0.14,0.17,0.07,0.3,0.27,0.18,0.12,0.31,0.2,0.24,0.33
130,Spencer Dinwiddie,BRK,SG,0.7085427135678392,0.7223529411764706,0.6230769230769231,0.7142857142857143,0.42,0.1537837837837838,0.5334939759036145,0.4018264840182649,0.2627599243856333,0.40000000000000036,0.4,0.16,0.17,0.25,0.22,0.26,0.33,0.02,0.14,0.11,0.55,0.08,0.08,0.28,0.2,0.47
131,Donte DiVincenzo,MIL,SG,0.23115577889447236,0.5320588235294119,0.5630341880341881,0.7012987012987013,0.54,0.2602702702702703,0.4014457831325301,0.2138508371385084,0.4820415879017014,0.3499999999999999,0.33,0.15,0.17,0.21,0.16,0.08,0.11,0.04,0.23,0.2,0.28,0.16,0.1,0.23,0.18,0.35
132,Luka Doncic,DAL,PG,0.3316582914572864,0.8867647058823529,0.7899572649572649,0.7272727272727273,0.43,0.3724324324324324,0.8045783132530121,0.47336377473363783,0.5047258979206048,0.5,0.56,0.21,0.24,0.38,0.32,0.36,0.48,0.04,0.33,0.26,0.63,0.09,0.06,0.47,0.15,0.68
133,Luguentz Dort,OKC,SG,0.08793969849246232,0.5914705882352941,0.4551282051282051,0.6623376623376623,0.46,0.14864864864864866,0.3397590361445783,0.16742770167427704,0.17013232514177695,0.3000000000000001,0.27,0.1,0.12,0.16,0.14,0.11,0.13,0.03,0.1,0.1,0.1,0.12,0.04,0.1,0.27,0.27
134,Damyean Dotson,NYK,SG,0.4120603015075377,0.5120588235294117,0.5286324786324786,0.6883116883116883,0.49,0.19756756756756755,0.4113253012048193,0.20243531202435314,0.13043478260869565,0.40000000000000036,0.35,0.18,0.18,0.19,0.18,0.07,0.09,0.01,0.17,0.13,0.2,0.09,0.04,0.14,0.14,0.35
135,Sekou Doumbouya,DET,SF,0.09296482412060302,0.505,0.4252136752136752,0.6103896103896104,0.42,0.24054054054054055,0.40722891566265057,0.09893455098934552,0.11342155009451796,0.5499999999999998,0.31,0.1,0.13,0.19,0.18,0.08,0.12,0.02,0.2,0.16,0.07,0.08,0.08,0.18,0.24,0.29
136,PJ Dozier,DEN,PG,0.09045226130653267,0.2917647058823529,0.5367521367521367,0.6363636363636364,0.31,0.26378378378378375,0.5209638554216868,0.16133942161339423,0.08128544423440455,0.4500000000000002,0.39,0.11,0.12,0.27,0.26,0.09,0.13,0.03,0.18,0.16,0.4,0.09,0.12,0.26,0.23,0.37
137,Goran Dragic,MIA,PG,0.7889447236180904,0.8414705882352941,0.6502136752136752,0.7142857142857143,0.31,0.17702702702702702,0.6014457831325302,0.37899543378995443,0.4026465028355387,0.3000000000000001,0.43,0.13,0.13,0.33,0.3,0.18,0.24,0.02,0.15,0.12,0.48,0.08,0.04,0.32,0.18,0.48
138,Andre Drummond,CLE,C,0.9422110552763819,0.8779411764705882,0.7643162393162393,0.6883116883116883,0.02,0.6867567567567567,0.5580722891566265,0.36073059360730597,1.0,0.65,0.38,0.0,0.01,0.46,0.38,0.16,0.33,0.15,0.47,0.46,0.16,0.15,0.35,0.3,0.22,0.44
139,Jared Dudley,LAL,SF,0.7437185929648241,0.48882352941176466,0.4985042735042735,0.7402597402597402,0.6,0.20783783783783785,0.2737349397590361,0.2503805175038052,0.223062381852552,0.4500000000000002,0.22,0.13,0.12,0.12,0.09,0.06,0.08,0.02,0.18,0.14,0.24,0.09,0.08,0.17,0.23,0.25
140,Kris Dunn,CHI,PG,0.5678391959798995,0.6361764705882353,0.535042735042735,0.6103896103896104,0.24,0.20513513513513512,0.4310843373493976,0.10806697108066972,0.31568998109640833,0.3000000000000001,0.33,0.07,0.08,0.26,0.26,0.07,0.11,0.02,0.18,0.14,0.49,0.18,0.12,0.3,0.28,0.31
141,Carsen Edwards,BOS,SG,0.09045226130653267,0.20058823529411765,0.4401709401709402,0.5714285714285714,0.59,0.1945945945945946,0.4433734939759036,0.13698630136986303,0.0945179584120983,0.10000000000000023,0.37,0.18,0.22,0.12,0.15,0.08,0.11,0.02,0.18,0.14,0.18,0.09,0.08,0.17,0.21,0.32
142,Henry Ellenson,BRK,PF,0.20100502512562815,0.1935294117647059,0.4995726495726496,0.5974025974025974,0.45,0.3891891891891892,0.5448192771084337,0.14687975646879758,0.07183364839319471,0.65,0.43,0.18,0.19,0.22,0.24,0.13,0.17,0.03,0.34,0.26,0.16,0.07,0.0,0.22,0.17,0.4
143,Joel Embiid,PHI,C,0.5226130653266332,0.8161764705882353,0.8220085470085471,0.7532467532467532,0.21,0.5464864864864865,0.8103614457831326,0.393455098934551,0.6219281663516069,0.7500000000000003,0.55,0.1,0.12,0.51,0.43,0.45,0.57,0.08,0.45,0.38,0.29,0.08,0.44,0.46,0.25,0.71
144,James Ennis,ORL,SF,0.7135678391959799,0.5332352941176471,0.5408119658119658,0.7402597402597402,0.45,0.24567567567567566,0.3433734939759036,0.23592085235920854,0.17958412098298676,0.4500000000000002,0.25,0.11,0.12,0.18,0.13,0.12,0.14,0.05,0.17,0.16,0.13,0.08,0.1,0.16,0.24,0.3
145,Drew Eubanks,SAS,PF,0.11055276381909548,0.17323529411764707,0.6384615384615385,0.8571428571428572,0.01,0.4486486486486487,0.37710843373493974,0.18264840182648404,0.0661625708884688,0.6000000000000002,0.24,0.0,0.0,0.34,0.23,0.16,0.21,0.09,0.33,0.3,0.17,0.07,0.44,0.28,0.29,0.35
146,Jacob Evans,MIN,SG,0.1457286432160804,0.2314705882352941,0.3786324786324786,0.5064935064935066,0.31,0.15621621621621623,0.36795180722891563,0.12709284627092848,0.054820415879017016,0.3499999999999999,0.31,0.08,0.09,0.17,0.22,0.08,0.09,0.03,0.13,0.11,0.25,0.08,0.21,0.23,0.26,0.24
147,Dante Exum,CLE,SG,0.39195979899497485,0.4108823529411765,0.5096153846153847,0.6883116883116883,0.34,0.1718918918918919,0.45349397590361445,0.16666666666666669,0.17013232514177695,0.40000000000000036,0.31,0.09,0.1,0.23,0.21,0.14,0.18,0.02,0.14,0.11,0.33,0.08,0.08,0.29,0.23,0.34
148,Tacko Fall,BOS,C,0.01507537688442211,0.06,0.8995726495726495,0.974025974025974,0.0,0.6567567567567568,0.5710843373493976,0.16742770167427704,0.03780718336483932,1.0,0.43,0.0,0.0,0.77,0.43,0.04,0.17,0.02,0.64,0.45,0.06,0.07,0.96,0.34,0.48,0.64
149,Derrick Favors,NOP,C,0.7914572864321608,0.6967647058823528,0.7104700854700855,0.7532467532467532,0.06,0.44351351351351354,0.46746987951807223,0.4185692541856926,0.5803402646502837,0.6000000000000002,0.34,0.01,0.02,0.42,0.32,0.14,0.21,0.1,0.28,0.29,0.14,0.09,0.33,0.18,0.19,0.41
150,Cristiano Felicio,CHI,PF,0.585427135678392,0.35764705882352943,0.5965811965811967,0.7792207792207791,0.02,0.4110810810810811,0.3139759036144578,0.25570776255707767,0.14555765595463138,0.65,0.22,0.0,0.01,0.28,0.21,0.12,0.18,0.11,0.25,0.28,0.13,0.06,0.1,0.17,0.22,0.28
151,Terrance Ferguson,OKC,SF,0.47738693467336685,0.5300000000000001,0.41944444444444445,0.6883116883116883,0.71,0.0954054054054054,0.2433734939759036,0.20547945205479456,0.21550094517958415,0.4500000000000002,0.21,0.13,0.14,0.08,0.06,0.03,0.04,0.02,0.07,0.07,0.1,0.08,0.06,0.1,0.27,0.21
152,Bruno Fernando,ATL,C,0.13819095477386933,0.2958823529411765,0.5470085470085471,0.7012987012987013,0.19,0.40540540540540543,0.3686746987951807,0.19025875190258754,0.0945179584120983,0.6000000000000002,0.28,0.02,0.06,0.32,0.23,0.08,0.14,0.09,0.27,0.28,0.21,0.08,0.19,0.26,0.34,0.31
153,Yogi Ferrell,SAC,PG,0.6231155778894473,0.5211764705882352,0.5517094017094017,0.7012987012987013,0.45,0.14945945945945946,0.42698795180722887,0.24048706240487067,0.18147448015122872,0.15000000000000005,0.33,0.15,0.15,0.19,0.18,0.1,0.12,0.01,0.13,0.1,0.33,0.09,0.04,0.18,0.16,0.35
154,Dorian Finney-Smith,DAL,PF,0.635678391959799,0.6388235294117647,0.507051282051282,0.6883116883116883,0.54,0.25486486486486487,0.31373493975903616,0.25570776255707767,0.31379962192816635,0.5,0.24,0.13,0.13,0.14,0.11,0.07,0.09,0.06,0.18,0.18,0.14,0.08,0.12,0.13,0.19,0.26
155,Bryn Forbes,SAS,SG,0.6532663316582915,0.5608823529411765,0.5074786324786326,0.7142857142857143,0.54,0.12675675675675677,0.42216867469879515,0.26027397260273977,0.19092627599243855,0.2500000000000003,0.34,0.21,0.19,0.17,0.16,0.07,0.08,0.01,0.12,0.09,0.2,0.06,0.0,0.13,0.16,0.37
156,Evan Fournier,ORL,SG,0.8793969849246231,0.8655882352941177,0.6008547008547008,0.7402597402597402,0.42,0.1362162162162162,0.5409638554216867,0.33866057838660585,0.32892249527410206,0.5,0.41,0.19,0.18,0.28,0.24,0.16,0.19,0.01,0.12,0.09,0.28,0.09,0.02,0.22,0.18,0.47
157,De'Aaron Fox,SAC,PG,0.5125628140703518,0.8117647058823529,0.6401709401709402,0.6753246753246753,0.21,0.16675675675675675,0.6127710843373494,0.2595129375951294,0.3459357277882798,0.3000000000000001,0.44,0.09,0.09,0.38,0.35,0.22,0.31,0.02,0.14,0.11,0.57,0.14,0.1,0.36,0.19,0.48
158,Melvin Frazier,ORL,SG,0.07035175879396985,0.09382352941176472,0.4386752136752137,0.6233766233766234,0.41,0.13297297297297297,0.41638554216867474,0.1544901065449011,0.043478260869565216,0.40000000000000036,0.32,0.14,0.14,0.19,0.19,0.03,0.1,0.03,0.08,0.09,0.05,0.15,0.12,0.13,0.23,0.29
159,Michael Frazier,HOU,SG,0.03015075376884422,0.24941176470588236,0.2735042735042735,0.4935064935064935,0.79,0.0972972972972973,0.27710843373493976,0.14459665144596653,0.03780718336483932,0.3000000000000001,0.2,0.08,0.16,0.04,0.04,0.12,0.19,0.01,0.09,0.07,0.05,0.05,0.0,0.14,0.34,0.17
160,Tim Frazier,DET,PG,0.6532663316582915,0.43735294117647056,0.5297008547008547,0.6363636363636364,0.32,0.19243243243243244,0.3643373493975903,0.19939117199391174,0.15689981096408318,0.15000000000000005,0.25,0.08,0.08,0.18,0.18,0.11,0.14,0.03,0.15,0.13,0.65,0.12,0.04,0.3,0.23,0.26
161,Markelle Fultz,ORL,PG,0.2613065326633166,0.6711764705882353,0.5782051282051283,0.6363636363636364,0.14,0.19432432432432434,0.5120481927710844,0.1879756468797565,0.30245746691871456,0.3000000000000001,0.39,0.05,0.06,0.36,0.33,0.11,0.17,0.03,0.15,0.13,0.52,0.13,0.06,0.28,0.19,0.38
162,Wenyen Gabriel,POR,PF,0.0728643216080402,0.15176470588235294,0.49017094017094015,0.7142857142857143,0.42,0.30675675675675673,0.3416867469879518,0.16210045662100458,0.03780718336483932,0.6000000000000002,0.21,0.07,0.09,0.14,0.12,0.13,0.18,0.09,0.19,0.22,0.11,0.15,0.19,0.26,0.38,0.24
163,Daniel Gafford,CHI,C,0.10552763819095477,0.33794117647058824,0.638888888888889,0.8961038961038961,0.0,0.2594594594594595,0.3204819277108434,0.24353120243531207,0.17013232514177695,0.65,0.22,0.0,0.0,0.35,0.22,0.1,0.19,0.08,0.14,0.18,0.1,0.07,0.69,0.2,0.36,0.33
164,Danilo Gallinari,OKC,PF,0.6683417085427136,0.8617647058823529,0.6952991452991453,0.7922077922077921,0.44,0.2513513513513514,0.5465060240963855,0.5624048706240488,0.25897920604914937,0.65,0.4,0.2,0.18,0.24,0.22,0.34,0.38,0.02,0.22,0.17,0.21,0.07,0.06,0.17,0.11,0.54
165,Langston Galloway,DET,SG,0.9020100502512562,0.5617647058823529,0.5363247863247864,0.6753246753246753,0.56,0.16162162162162164,0.40843373493975904,0.26179604261796047,0.23251417769376181,0.1999999999999999,0.33,0.2,0.19,0.14,0.15,0.08,0.1,0.02,0.13,0.11,0.2,0.1,0.04,0.09,0.16,0.34
166,Darius Garland,CLE,PG,0.1457286432160804,0.8308823529411765,0.4743589743589744,0.6493506493506493,0.42,0.09189189189189188,0.49879518072289153,0.06088280060882802,0.01890359168241966,0.1999999999999999,0.38,0.17,0.16,0.22,0.22,0.07,0.08,0.02,0.07,0.06,0.36,0.07,0.02,0.33,0.12,0.36
167,Marc Gasol,TOR,C,0.8065326633165829,0.8647058823529411,0.6591880341880342,0.7012987012987013,0.27,0.34351351351351356,0.5407228915662651,0.30745814307458147,0.502835538752363,0.6999999999999998,0.39,0.1,0.1,0.31,0.29,0.19,0.24,0.03,0.3,0.22,0.37,0.08,0.27,0.27,0.18,0.44
